ProductBatch,WorkOrder,ProductionDate,MachineId,MoldId,BottleId,Material,Characteristic,Class,AQL,Standard,InspectionLevel,LotSize,CodeLetter,SampleSize,AcceptanceNumber,RejectionNumber,DefectsFound,LotDecision,InspectionDateTime,Inspector
LOTE-M-SOP-012-3381,WO-3508,2025-09-12,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Leakage,Critical,0.1,ISO 2859-1,II,9840,L,200,0,1,0,Approved,2025-09-12 19:44:38.029,Beatriz Costa
LOTE-M-SOP-012-3381,WO-3508,2025-09-12,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Flash,Major,0.65,ISO 2859-1,II,9840,L,200,5,6,2,Approved,2025-09-12 09:55:20.647,Carlos Mendes
LOTE-M-SOP-012-3381,WO-3508,2025-09-12,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Bubbles,Major,0.65,ISO 2859-1,II,9840,L,200,5,6,1,Approved,2025-09-12 19:06:54.848,Elena Santos
LOTE-M-SOP-012-3381,WO-3508,2025-09-12,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Black Specks,Minor,1.5,ISO 2859-1,II,9840,L,200,10,11,1,Approved,2025-09-12 21:18:34.924,Diogo Ferreira
LOTE-M-SOP-012-3381,WO-3508,2025-09-12,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Stain,Minor,1.5,ISO 2859-1,II,9840,L,200,10,11,2,Approved,2025-09-12 17:54:19.677,Carlos Mendes
LOTE-M-SOP-012-3381,WO-3508,2025-09-12,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Transparency,Minor,1.5,ISO 2859-1,II,9840,L,200,10,11,3,Approved,2025-09-13 04:16:39.556,Elena Santos
LOTE-M-SOP-012-3381,WO-3508,2025-09-12,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Color,Minor,1.5,ISO 2859-1,II,9840,L,200,10,11,3,Approved,2025-09-12 10:29:03.804,Beatriz Costa
LOTE-M-SOP-012-3381,WO-3508,2025-09-12,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Burr,Major,0.65,ISO 2859-1,II,9840,L,200,5,6,0,Approved,2025-09-12 13:19:45.624,Diogo Ferreira
LOTE-M-SOP-004-3382,WO-3509,2025-09-13,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Stain,Minor,1.5,ISO 2859-1,II,9408,L,200,10,11,2,Approved,2025-09-13 12:42:53.739,Diogo Ferreira
LOTE-M-SOP-004-3382,WO-3509,2025-09-13,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Transparency,Minor,1.5,ISO 2859-1,II,9408,L,200,10,11,1,Approved,2025-09-13 19:04:06.511,Beatriz Costa
LOTE-M-SOP-004-3382,WO-3509,2025-09-13,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Burr,Major,0.65,ISO 2859-1,II,9408,L,200,5,6,0,Approved,2025-09-13 17:14:38.622,Elena Santos
LOTE-M-SOP-012-3383,WO-3510,2025-09-13,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Leakage,Critical,0.1,ISO 2859-1,II,8604,L,200,0,1,0,Approved,2025-09-14 09:07:34.629,Diogo Ferreira
LOTE-M-SOP-012-3383,WO-3510,2025-09-13,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Black Specks,Minor,1.5,ISO 2859-1,II,8604,L,200,10,11,1,Approved,2025-09-14 04:04:04.563,Beatriz Costa
LOTE-M-SOP-012-3383,WO-3510,2025-09-13,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Stain,Minor,1.5,ISO 2859-1,II,8604,L,200,10,11,3,Approved,2025-09-14 06:36:17.086,Beatriz Costa
LOTE-M-SOP-012-3383,WO-3511,2025-09-14,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Black Specks,Minor,1.5,ISO 2859-1,II,5775,L,200,10,11,0,Approved,2025-09-15 05:19:44.599,Carlos Mendes
LOTE-M-SOP-012-3383,WO-3511,2025-09-14,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Stain,Minor,1.5,ISO 2859-1,II,5775,L,200,10,11,1,Approved,2025-09-15 02:42:14.808,Carlos Mendes
LOTE-M-SOP-012-3383,WO-3511,2025-09-14,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Color,Minor,1.5,ISO 2859-1,II,5775,L,200,10,11,2,Approved,2025-09-15 03:27:22.437,Carlos Mendes
LOTE-M-SOP-012-3383,WO-3512,2025-09-15,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Leakage,Critical,0.1,ISO 2859-1,II,9510,L,200,0,1,0,Approved,2025-09-16 02:21:37.339,Carlos Mendes
LOTE-M-SOP-012-3383,WO-3512,2025-09-15,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Bubbles,Major,0.65,ISO 2859-1,II,9510,L,200,5,6,1,Approved,2025-09-15 11:01:58.202,Ana Silva
LOTE-M-SOP-012-3383,WO-3512,2025-09-15,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Stain,Minor,1.5,ISO 2859-1,II,9510,L,200,10,11,1,Approved,2025-09-15 13:41:08.500,Beatriz Costa
LOTE-M-SOP-012-3383,WO-3512,2025-09-15,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Color,Minor,1.5,ISO 2859-1,II,9510,L,200,10,11,0,Approved,2025-09-15 08:44:53.326,Carlos Mendes
LOTE-M-SOP-012-3383,WO-3512,2025-09-15,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Burr,Major,0.65,ISO 2859-1,II,9510,L,200,5,6,0,Approved,2025-09-15 15:01:22.155,Ana Silva
LOTE-M-SOP-029-3384,WO-3513,2025-09-16,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Leakage,Critical,0.1,ISO 2859-1,II,948,L,200,0,1,0,Approved,2025-09-16 12:37:14.230,Carlos Mendes
LOTE-M-SOP-029-3384,WO-3513,2025-09-16,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Transparency,Minor,1.5,ISO 2859-1,II,948,L,200,10,11,1,Approved,2025-09-16 14:02:42.982,Carlos Mendes
LOTE-M-SOP-029-3384,WO-3513,2025-09-16,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Burr,Major,0.65,ISO 2859-1,II,948,L,200,5,6,0,Approved,2025-09-16 18:38:29.280,Ana Silva
LOTE-M-SOP-029-3384,WO-3514,2025-09-16,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Leakage,Critical,0.1,ISO 2859-1,II,965,L,200,0,1,0,Approved,2025-09-17 02:31:49.735,Carlos Mendes
LOTE-M-SOP-029-3384,WO-3514,2025-09-16,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Bubbles,Major,0.65,ISO 2859-1,II,965,L,200,5,6,0,Approved,2025-09-17 09:56:23.910,Beatriz Costa
LOTE-M-SOP-029-3384,WO-3514,2025-09-16,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Transparency,Minor,1.5,ISO 2859-1,II,965,L,200,10,11,1,Approved,2025-09-17 02:28:12.336,Beatriz Costa
LOTE-M-SOP-026-3385,WO-3515,2025-09-17,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Bubbles,Major,0.65,ISO 2859-1,II,1843,L,200,5,6,1,Approved,2025-09-17 13:25:46.731,Beatriz Costa
LOTE-M-SOP-026-3385,WO-3515,2025-09-17,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Black Specks,Minor,1.5,ISO 2859-1,II,1843,L,200,10,11,3,Approved,2025-09-17 18:04:17.413,Ana Silva
LOTE-M-SOP-026-3385,WO-3515,2025-09-17,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Stain,Minor,1.5,ISO 2859-1,II,1843,L,200,10,11,3,Approved,2025-09-17 18:47:00.086,Beatriz Costa
LOTE-M-SOP-026-3385,WO-3515,2025-09-17,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Transparency,Minor,1.5,ISO 2859-1,II,1843,L,200,10,11,3,Approved,2025-09-17 23:24:36.430,Elena Santos
LOTE-M-SOP-026-3385,WO-3516,2025-09-18,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Leakage,Critical,0.1,ISO 2859-1,II,2020,L,200,0,1,0,Approved,2025-09-18 09:51:56.839,Diogo Ferreira
LOTE-M-SOP-026-3385,WO-3516,2025-09-18,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Black Specks,Minor,1.5,ISO 2859-1,II,2020,L,200,10,11,1,Approved,2025-09-18 15:22:33.135,Diogo Ferreira
LOTE-M-SOP-026-3385,WO-3516,2025-09-18,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Transparency,Minor,1.5,ISO 2859-1,II,2020,L,200,10,11,1,Approved,2025-09-18 18:23:24.571,Diogo Ferreira
LOTE-M-SOP-026-3385,WO-3517,2025-09-18,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Leakage,Critical,0.1,ISO 2859-1,II,2475,L,200,0,1,0,Approved,2025-09-19 14:24:46.270,Diogo Ferreira
LOTE-M-SOP-026-3385,WO-3517,2025-09-18,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Bubbles,Major,0.65,ISO 2859-1,II,2475,L,200,5,6,0,Approved,2025-09-19 17:59:37.427,Ana Silva
LOTE-M-SOP-026-3385,WO-3517,2025-09-18,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Black Specks,Minor,1.5,ISO 2859-1,II,2475,L,200,10,11,0,Approved,2025-09-19 18:38:54.463,Diogo Ferreira
LOTE-M-SOP-026-3385,WO-3517,2025-09-18,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Transparency,Minor,1.5,ISO 2859-1,II,2475,L,200,10,11,0,Approved,2025-09-19 07:54:44.774,Elena Santos
LOTE-M-SOP-026-3385,WO-3517,2025-09-18,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Color,Minor,1.5,ISO 2859-1,II,2475,L,200,10,11,1,Approved,2025-09-19 07:45:56.852,Ana Silva
LOTE-M-SOP-026-3385,WO-3517,2025-09-18,ISBM-004,M-SOP-026,FR-026-HDPE-4000,HDPE,Burr,Major,0.65,ISO 2859-1,II,2475,L,200,5,6,1,Approved,2025-09-19 02:15:08.001,Beatriz Costa
LOTE-M-SOP-012-3386,WO-3518,2025-09-19,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Leakage,Critical,0.1,ISO 2859-1,II,5473,L,200,0,1,0,Approved,2025-09-20 01:53:16.347,Elena Santos
LOTE-M-SOP-012-3386,WO-3518,2025-09-19,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Flash,Major,0.65,ISO 2859-1,II,5473,L,200,5,6,1,Approved,2025-09-20 04:01:55.543,Ana Silva
LOTE-M-SOP-012-3386,WO-3518,2025-09-19,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Black Specks,Minor,1.5,ISO 2859-1,II,5473,L,200,10,11,0,Approved,2025-09-20 01:32:51.396,Diogo Ferreira
LOTE-M-SOP-012-3386,WO-3518,2025-09-19,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Transparency,Minor,1.5,ISO 2859-1,II,5473,L,200,10,11,1,Approved,2025-09-20 02:38:57.745,Elena Santos
LOTE-M-SOP-012-3386,WO-3518,2025-09-19,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Color,Minor,1.5,ISO 2859-1,II,5473,L,200,10,11,0,Approved,2025-09-20 01:28:35.474,Carlos Mendes
LOTE-M-SOP-012-3386,WO-3518,2025-09-19,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Burr,Major,0.65,ISO 2859-1,II,5473,L,200,5,6,0,Approved,2025-09-20 04:01:36.191,Diogo Ferreira
LOTE-M-SOP-029-3387,WO-3519,2025-09-20,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Leakage,Critical,0.1,ISO 2859-1,II,1238,L,200,0,1,0,Approved,2025-09-20 11:01:37.766,Carlos Mendes
LOTE-M-SOP-029-3387,WO-3519,2025-09-20,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Bubbles,Major,0.65,ISO 2859-1,II,1238,L,200,5,6,1,Approved,2025-09-20 13:24:34.541,Beatriz Costa
LOTE-M-SOP-029-3387,WO-3519,2025-09-20,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Color,Minor,1.5,ISO 2859-1,II,1238,L,200,10,11,1,Approved,2025-09-20 17:18:38.209,Beatriz Costa
LOTE-M-SOP-029-3387,WO-3520,2025-09-20,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Leakage,Critical,0.1,ISO 2859-1,II,878,L,200,0,1,0,Approved,2025-09-21 09:09:31.147,Diogo Ferreira
LOTE-M-SOP-029-3387,WO-3520,2025-09-20,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Black Specks,Minor,1.5,ISO 2859-1,II,878,L,200,10,11,1,Approved,2025-09-21 05:01:17.249,Ana Silva
LOTE-M-SOP-029-3387,WO-3520,2025-09-20,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Transparency,Minor,1.5,ISO 2859-1,II,878,L,200,10,11,1,Approved,2025-09-21 09:24:57.427,Diogo Ferreira
LOTE-M-SOP-029-3387,WO-3520,2025-09-20,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Color,Minor,1.5,ISO 2859-1,II,878,L,200,10,11,1,Approved,2025-09-21 06:12:32.874,Beatriz Costa
LOTE-M-SOP-029-3388,WO-3521,2025-09-21,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Leakage,Critical,0.1,ISO 2859-1,II,1212,L,200,0,1,0,Approved,2025-09-21 14:17:41.395,Elena Santos
LOTE-M-SOP-029-3388,WO-3521,2025-09-21,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Flash,Major,0.65,ISO 2859-1,II,1212,L,200,5,6,0,Approved,2025-09-21 13:27:23.878,Carlos Mendes
LOTE-M-SOP-029-3388,WO-3521,2025-09-21,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Bubbles,Major,0.65,ISO 2859-1,II,1212,L,200,5,6,0,Approved,2025-09-21 23:33:32.839,Elena Santos
LOTE-M-SOP-029-3388,WO-3521,2025-09-21,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Black Specks,Minor,1.5,ISO 2859-1,II,1212,L,200,10,11,1,Approved,2025-09-21 16:48:10.788,Elena Santos
LOTE-M-SOP-029-3388,WO-3521,2025-09-21,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Stain,Minor,1.5,ISO 2859-1,II,1212,L,200,10,11,1,Approved,2025-09-21 16:43:16.004,Ana Silva
LOTE-M-SOP-029-3388,WO-3521,2025-09-21,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Burr,Major,0.65,ISO 2859-1,II,1212,L,200,5,6,0,Approved,2025-09-21 12:23:03.139,Carlos Mendes
LOTE-M-SOP-029-3388,WO-3522,2025-09-22,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Leakage,Critical,0.1,ISO 2859-1,II,857,L,200,0,1,0,Approved,2025-09-22 09:39:09.476,Carlos Mendes
LOTE-M-SOP-029-3388,WO-3522,2025-09-22,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Stain,Minor,1.5,ISO 2859-1,II,857,L,200,10,11,1,Approved,2025-09-22 06:54:20.207,Carlos Mendes
LOTE-M-SOP-029-3388,WO-3522,2025-09-22,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Transparency,Minor,1.5,ISO 2859-1,II,857,L,200,10,11,0,Approved,2025-09-22 04:31:21.951,Beatriz Costa
LOTE-M-SOP-029-3388,WO-3522,2025-09-22,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Color,Minor,1.5,ISO 2859-1,II,857,L,200,10,11,1,Approved,2025-09-22 08:41:23.980,Ana Silva
LOTE-M-SOP-029-3388,WO-3523,2025-09-22,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Black Specks,Minor,1.5,ISO 2859-1,II,1579,L,200,10,11,2,Approved,2025-09-22 18:00:39.973,Elena Santos
LOTE-M-SOP-029-3388,WO-3523,2025-09-22,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Stain,Minor,1.5,ISO 2859-1,II,1579,L,200,10,11,0,Approved,2025-09-22 21:21:51.989,Diogo Ferreira
LOTE-M-SOP-029-3388,WO-3523,2025-09-22,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Transparency,Minor,1.5,ISO 2859-1,II,1579,L,200,10,11,4,Approved,2025-09-23 06:00:22.332,Beatriz Costa
LOTE-M-SOP-029-3388,WO-3523,2025-09-22,ISBM-004,M-SOP-029,FR-029-MDPE-5000,MDPE,Color,Minor,1.5,ISO 2859-1,II,1579,L,200,10,11,1,Approved,2025-09-23 08:51:43.371,Ana Silva
LOTE-M-SOP-004-3389,WO-3524,2025-09-23,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Leakage,Critical,0.1,ISO 2859-1,II,3344,L,200,0,1,0,Approved,2025-09-24 00:47:51.301,Carlos Mendes
LOTE-M-SOP-004-3389,WO-3524,2025-09-23,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Bubbles,Major,0.65,ISO 2859-1,II,3344,L,200,5,6,0,Approved,2025-09-24 04:35:35.770,Carlos Mendes
LOTE-M-SOP-004-3389,WO-3524,2025-09-23,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Transparency,Minor,1.5,ISO 2859-1,II,3344,L,200,10,11,2,Approved,2025-09-23 14:20:37.430,Diogo Ferreira
LOTE-M-SOP-004-3389,WO-3524,2025-09-23,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Color,Minor,1.5,ISO 2859-1,II,3344,L,200,10,11,0,Approved,2025-09-24 06:41:38.327,Beatriz Costa
LOTE-M-SOP-004-3389,WO-3524,2025-09-23,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Burr,Major,0.65,ISO 2859-1,II,3344,L,200,5,6,0,Approved,2025-09-23 23:30:02.186,Ana Silva
LOTE-M-SOP-004-3389,WO-3525,2025-09-24,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Flash,Major,0.65,ISO 2859-1,II,9511,L,200,5,6,0,Approved,2025-09-24 20:18:11.309,Elena Santos
LOTE-M-SOP-004-3389,WO-3525,2025-09-24,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Transparency,Minor,1.5,ISO 2859-1,II,9511,L,200,10,11,1,Approved,2025-09-24 21:01:12.612,Elena Santos
LOTE-M-SOP-004-3389,WO-3525,2025-09-24,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Color,Minor,1.5,ISO 2859-1,II,9511,L,200,10,11,3,Approved,2025-09-24 11:02:03.256,Beatriz Costa
LOTE-M-SOP-004-3389,WO-3525,2025-09-24,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Burr,Major,0.65,ISO 2859-1,II,9511,L,200,5,6,1,Approved,2025-09-24 11:06:45.825,Diogo Ferreira
LOTE-M-SOP-004-3389,WO-3526,2025-09-25,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Leakage,Critical,0.1,ISO 2859-1,II,9405,L,200,0,1,0,Approved,2025-09-25 04:42:25.122,Ana Silva
LOTE-M-SOP-004-3389,WO-3526,2025-09-25,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Flash,Major,0.65,ISO 2859-1,II,9405,L,200,5,6,0,Approved,2025-09-25 06:03:58.060,Ana Silva
LOTE-M-SOP-004-3389,WO-3526,2025-09-25,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Bubbles,Major,0.65,ISO 2859-1,II,9405,L,200,5,6,1,Approved,2025-09-25 03:04:31.618,Elena Santos
LOTE-M-SOP-004-3389,WO-3526,2025-09-25,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Black Specks,Minor,1.5,ISO 2859-1,II,9405,L,200,10,11,0,Approved,2025-09-25 13:57:48.140,Ana Silva
LOTE-M-SOP-004-3389,WO-3526,2025-09-25,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Stain,Minor,1.5,ISO 2859-1,II,9405,L,200,10,11,1,Approved,2025-09-25 02:12:08.672,Diogo Ferreira
LOTE-M-SOP-004-3389,WO-3526,2025-09-25,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Transparency,Minor,1.5,ISO 2859-1,II,9405,L,200,10,11,0,Approved,2025-09-25 09:06:31.293,Elena Santos
LOTE-M-SOP-004-3390,WO-3527,2025-09-25,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Bubbles,Major,0.65,ISO 2859-1,II,2624,L,200,5,6,1,Approved,2025-09-25 21:17:18.849,Beatriz Costa
LOTE-M-SOP-004-3390,WO-3527,2025-09-25,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Black Specks,Minor,1.5,ISO 2859-1,II,2624,L,200,10,11,0,Approved,2025-09-25 23:12:27.042,Diogo Ferreira
LOTE-M-SOP-004-3390,WO-3527,2025-09-25,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Transparency,Minor,1.5,ISO 2859-1,II,2624,L,200,10,11,1,Approved,2025-09-25 21:49:50.980,Beatriz Costa
LOTE-M-SOP-004-3390,WO-3527,2025-09-25,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Burr,Major,0.65,ISO 2859-1,II,2624,L,200,5,6,2,Approved,2025-09-25 19:06:44.420,Ana Silva
LOTE-M-SOP-004-3390,WO-3528,2025-09-26,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Black Specks,Minor,1.5,ISO 2859-1,II,7588,L,200,10,11,3,Approved,2025-09-26 16:11:40.837,Carlos Mendes
LOTE-M-SOP-004-3390,WO-3528,2025-09-26,ISBM-004,M-SOP-004,FR-004-rPET-330,rPET,Stain,Minor,1.5,ISO 2859-1,II,7588,L,200,10,11,4,Approved,2025-09-26 15:16:16.133,Elena Santos
LOTE-M-SOP-012-3391,WO-3529,2025-09-26,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Leakage,Critical,0.1,ISO 2859-1,II,5438,L,200,0,1,0,Approved,2025-09-26 18:14:04.882,Carlos Mendes
LOTE-M-SOP-012-3391,WO-3529,2025-09-26,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Stain,Minor,1.5,ISO 2859-1,II,5438,L,200,10,11,0,Approved,2025-09-26 23:44:27.411,Diogo Ferreira
LOTE-M-SOP-012-3391,WO-3529,2025-09-26,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Burr,Major,0.65,ISO 2859-1,II,5438,L,200,5,6,3,Approved,2025-09-27 01:26:21.363,Elena Santos
LOTE-M-SOP-012-3391,WO-3530,2025-09-27,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Leakage,Critical,0.1,ISO 2859-1,II,5441,L,200,0,1,0,Approved,2025-09-27 04:13:31.821,Diogo Ferreira
LOTE-M-SOP-012-3391,WO-3530,2025-09-27,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Flash,Major,0.65,ISO 2859-1,II,5441,L,200,5,6,0,Approved,2025-09-27 12:09:47.165,Elena Santos
LOTE-M-SOP-012-3391,WO-3530,2025-09-27,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Bubbles,Major,0.65,ISO 2859-1,II,5441,L,200,5,6,1,Approved,2025-09-27 08:23:25.006,Beatriz Costa
LOTE-M-SOP-012-3391,WO-3530,2025-09-27,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Stain,Minor,1.5,ISO 2859-1,II,5441,L,200,10,11,2,Approved,2025-09-27 06:53:31.521,Elena Santos
LOTE-M-SOP-012-3391,WO-3530,2025-09-27,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Color,Minor,1.5,ISO 2859-1,II,5441,L,200,10,11,3,Approved,2025-09-27 10:34:14.104,Elena Santos
LOTE-M-SOP-012-3391,WO-3531,2025-09-27,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Leakage,Critical,0.1,ISO 2859-1,II,3531,L,200,0,1,0,Approved,2025-09-28 01:38:58.632,Ana Silva
LOTE-M-SOP-012-3391,WO-3531,2025-09-27,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Flash,Major,0.65,ISO 2859-1,II,3531,L,200,5,6,0,Approved,2025-09-28 05:52:26.131,Elena Santos
LOTE-M-SOP-012-3391,WO-3531,2025-09-27,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Bubbles,Major,0.65,ISO 2859-1,II,3531,L,200,5,6,1,Approved,2025-09-28 06:32:47.200,Carlos Mendes
LOTE-M-SOP-012-3391,WO-3531,2025-09-27,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Stain,Minor,1.5,ISO 2859-1,II,3531,L,200,10,11,1,Approved,2025-09-27 23:00:27.207,Beatriz Costa
LOTE-M-SOP-012-3391,WO-3531,2025-09-27,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Transparency,Minor,1.5,ISO 2859-1,II,3531,L,200,10,11,2,Approved,2025-09-27 18:48:25.793,Beatriz Costa
LOTE-M-SOP-012-3392,WO-3532,2025-09-28,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Leakage,Critical,0.1,ISO 2859-1,II,6342,L,200,0,1,0,Approved,2025-09-28 15:57:08.143,Ana Silva
LOTE-M-SOP-012-3392,WO-3532,2025-09-28,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Stain,Minor,1.5,ISO 2859-1,II,6342,L,200,10,11,0,Approved,2025-09-28 15:49:20.207,Ana Silva
LOTE-M-SOP-012-3392,WO-3532,2025-09-28,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Color,Minor,1.5,ISO 2859-1,II,6342,L,200,10,11,4,Approved,2025-09-28 10:39:55.949,Diogo Ferreira
LOTE-M-SOP-012-3392,WO-3533,2025-09-28,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Leakage,Critical,0.1,ISO 2859-1,II,6620,L,200,0,1,0,Approved,2025-09-29 04:23:14.757,Carlos Mendes
LOTE-M-SOP-012-3392,WO-3533,2025-09-28,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Flash,Major,0.65,ISO 2859-1,II,6620,L,200,5,6,0,Approved,2025-09-29 00:57:01.244,Ana Silva
LOTE-M-SOP-012-3392,WO-3533,2025-09-28,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Bubbles,Major,0.65,ISO 2859-1,II,6620,L,200,5,6,0,Approved,2025-09-28 20:27:58.616,Carlos Mendes
LOTE-M-SOP-012-3392,WO-3533,2025-09-28,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Black Specks,Minor,1.5,ISO 2859-1,II,6620,L,200,10,11,1,Approved,2025-09-29 04:20:40.121,Beatriz Costa
LOTE-M-SOP-012-3392,WO-3533,2025-09-28,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Stain,Minor,1.5,ISO 2859-1,II,6620,L,200,10,11,0,Approved,2025-09-28 21:11:40.619,Carlos Mendes
LOTE-M-SOP-012-3392,WO-3533,2025-09-28,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Transparency,Minor,1.5,ISO 2859-1,II,6620,L,200,10,11,2,Approved,2025-09-29 02:34:24.095,Beatriz Costa
LOTE-M-SOP-012-3392,WO-3533,2025-09-28,ISBM-004,M-SOP-012,FR-012-PET-400,PET,Color,Minor,1.5,ISO 2859-1,II,6620,L,200,10,11,1,Approved,2025-09-29 04:02:49.521,Carlos Mendes
